Route,transportation_mode,avg_cost,avg_carbon,on_time_percent,shipment_count
PORT_063 -> PORT_106,Rail,29031.2,1461.72,100.0,1
PORT_063 -> PORT_107,Air,41070.71,2145.67,100.0,1
PORT_063 -> PORT_109,Air,42327.85,3363.51,100.0,1
PORT_063 -> PORT_111,Sea,25363.76,4668.15,100.0,1
PORT_063 -> PORT_112,Multimodal,16615.81,645.17,100.0,1
PORT_063 -> PORT_112,Rail,29992.22,4024.87,100.0,1
PORT_063 -> PORT_113,Road,5825.57,4015.59,0.0,1
PORT_063 -> PORT_115,Road,33014.95,4761.69,100.0,1
PORT_063 -> PORT_117,Road,708.81,298.1,100.0,1
PORT_063 -> PORT_118,Rail,28458.33,4785.33,100.0,2
PORT_063 -> PORT_120,Multimodal,20499.81,294.61,100.0,1
PORT_063 -> PORT_122,Sea,25908.16,2152.32,100.0,1
PORT_063 -> PORT_124,Air,4167.98,3269.58,100.0,1
PORT_063 -> PORT_127,Road,21766.13,1996.45,100.0,1
PORT_063 -> PORT_128,Rail,28530.67,420.42,100.0,1
PORT_063 -> PORT_129,Rail,27091.97,3295.73,0.0,1
PORT_063 -> PORT_131,Air,48562.16,3990.42,100.0,1
PORT_063 -> PORT_131,Multimodal,14262.37,4808.22,100.0,1
PORT_063 -> PORT_133,Sea,18469.64,135.7,0.0,1
PORT_063 -> PORT_138,Air,24153.7,3368.32,0.0,1
PORT_063 -> PORT_149,Multimodal,33890.43,907.41,100.0,1
PORT_063 -> PORT_150,Road,43282.06,2777.02,100.0,1
PORT_063 -> PORT_153,Air,49050.7,920.31,100.0,1
PORT_063 -> PORT_154,Multimodal,37342.45,1390.22,100.0,1
PORT_063 -> PORT_155,Air,24654.21,1644.4,100.0,1
PORT_063 -> PORT_155,Road,39745.23,4054.13,100.0,1
PORT_063 -> PORT_155,Sea,38147.23,1288.91,100.0,1
PORT_063 -> PORT_157,Multimodal,729.29,180.49,100.0,1
PORT_063 -> PORT_157,Sea,26093.8,4879.73,100.0,1
PORT_063 -> PORT_164,Multimodal,19242.32,2390.31,100.0,2
PORT_063 -> PORT_166,Multimodal,34865.58,2496.88,100.0,1
PORT_063 -> PORT_166,Sea,41418.1,2850.17,100.0,1
PORT_063 -> PORT_173,Road,37654.13,1257.81,0.0,1
PORT_063 -> PORT_178,Rail,12508.99,3714.62,100.0,1
PORT_063 -> PORT_181,Rail,45283.63,1629.83,0.0,1
PORT_063 -> PORT_181,Sea,17849.42,4621.98,0.0,1
PORT_063 -> PORT_185,Rail,30563.22,1537.11,100.0,1
PORT_063 -> PORT_185,Sea,42416.17,1815.73,100.0,1
PORT_063 -> PORT_189,Road,22355.7,1787.76,50.0,2
PORT_063 -> PORT_192,Sea,27449.55,4941.9,100.0,1
PORT_063 -> PORT_198,Multimodal,34379.87,3691.77,100.0,1
PORT_063 -> PORT_198,Rail,6921.29,2955.47,100.0,1
PORT_064 -> PORT_002,Air,38806.63,3739.18,100.0,1
PORT_064 -> PORT_002,Rail,25673.25,520.07,100.0,1
PORT_064 -> PORT_002,Sea,35497.29,4357.65,100.0,1
PORT_064 -> PORT_009,Multimodal,23199.7,2397.75,100.0,1
PORT_064 -> PORT_011,Sea,22842.45,693.81,0.0,1
PORT_064 -> PORT_012,Air,11668.21,4955.3,100.0,1
PORT_064 -> PORT_015,Rail,3782.06,247.16,100.0,1
PORT_064 -> PORT_018,Sea,33866.4,4346.75,0.0,1
PORT_064 -> PORT_019,Rail,48557.76,3503.12,100.0,1
PORT_064 -> PORT_024,Road,25242.37,4719.28,100.0,1
PORT_064 -> PORT_026,Sea,23811.94,3411.65,100.0,1
PORT_064 -> PORT_028,Sea,3264.21,3288.46,0.0,1
PORT_064 -> PORT_029,Air,39162.43,2700.51,100.0,1
PORT_064 -> PORT_030,Multimodal,8739.15,3517.21,100.0,1
PORT_064 -> PORT_030,Road,19303.86,3337.61,100.0,2
PORT_064 -> PORT_031,Road,30432.77,4409.45,0.0,1
PORT_064 -> PORT_037,Rail,34511.37,4272.42,100.0,1
PORT_064 -> PORT_038,Air,15071.99,4845.5,100.0,1
PORT_064 -> PORT_039,Multimodal,13698.23,986.27,50.0,2
PORT_064 -> PORT_039,Rail,39237.96,409.78,100.0,1
PORT_064 -> PORT_040,Multimodal,47620.3,2331.14,0.0,1
PORT_064 -> PORT_043,Rail,11408.56,3458.71,0.0,1
PORT_064 -> PORT_044,Sea,32270.92,1737.08,100.0,1
PORT_064 -> PORT_047,Sea,20701.46,1010.97,100.0,1
PORT_064 -> PORT_048,Multimodal,30583.13,2565.12,100.0,1
PORT_064 -> PORT_050,Air,35824.61,921.11,100.0,1
PORT_064 -> PORT_052,Multimodal,37806.4,483.88,0.0,1
PORT_064 -> PORT_053,Rail,12339.93,714.32,100.0,1
PORT_064 -> PORT_055,Sea,38143.6,4387.63,100.0,1
PORT_064 -> PORT_056,Air,47499.94,4037.28,0.0,1
PORT_064 -> PORT_057,Road,10846.76,1413.97,100.0,1
PORT_064 -> PORT_062,Rail,40281.23,925.17,100.0,1
PORT_064 -> PORT_064,Road,43510.09,2095.06,100.0,1
PORT_064 -> PORT_073,Rail,2737.86,1777.42,100.0,1
PORT_064 -> PORT_074,Air,42622.81,2067.94,100.0,1
PORT_064 -> PORT_076,Sea,21155.37,73.0,100.0,1
PORT_064 -> PORT_078,Sea,29141.83,4427.83,100.0,1
PORT_064 -> PORT_080,Air,2576.2,4391.14,0.0,1
PORT_064 -> PORT_081,Road,35666.51,3244.83,100.0,2
PORT_064 -> PORT_086,Air,32214.53,2777.94,100.0,1
PORT_064 -> PORT_088,Rail,42628.05,3890.54,100.0,1
PORT_064 -> PORT_088,Sea,37635.08,851.48,100.0,1
PORT_064 -> PORT_089,Air,22564.32,3120.2,50.0,2
PORT_064 -> PORT_091,Air,43042.47,1623.15,100.0,1
PORT_064 -> PORT_095,Road,3257.45,4078.84,100.0,1
PORT_064 -> PORT_095,Sea,38017.17,4363.08,100.0,1
PORT_064 -> PORT_096,Road,39601.71,1207.0,100.0,1
PORT_064 -> PORT_098,Multimodal,11922.03,1667.38,100.0,1
PORT_064 -> PORT_099,Air,19613.69,4859.82,100.0,1
PORT_064 -> PORT_100,Road,2294.02,1881.21,100.0,1
PORT_064 -> PORT_103,Multimodal,19562.48,4030.14,100.0,1
PORT_064 -> PORT_103,Sea,28079.83,3172.63,100.0,1
PORT_064 -> PORT_106,Rail,22497.64,1621.21,100.0,2
PORT_064 -> PORT_109,Multimodal,8779.17,4497.03,0.0,1
PORT_064 -> PORT_109,Rail,17995.3,3990.47,100.0,1
PORT_064 -> PORT_109,Sea,31872.81,4419.8,100.0,2
PORT_064 -> PORT_112,Rail,27022.56,3370.43,100.0,1
PORT_064 -> PORT_115,Road,16219.54,119.31,100.0,1
PORT_064 -> PORT_117,Road,2094.59,3003.07,100.0,1
PORT_064 -> PORT_119,Multimodal,25209.23,3572.01,100.0,1
PORT_064 -> PORT_119,Sea,9651.21,3276.55,100.0,1
PORT_064 -> PORT_120,Rail,16278.33,2963.81,100.0,1
PORT_064 -> PORT_121,Sea,19721.13,4608.58,100.0,1
PORT_064 -> PORT_127,Multimodal,40481.65,3295.45,100.0,1
PORT_064 -> PORT_127,Rail,40975.69,1285.87,100.0,1
PORT_064 -> PORT_129,Air,40211.12,825.96,100.0,1
PORT_064 -> PORT_129,Sea,19857.23,4818.43,100.0,1
PORT_064 -> PORT_131,Sea,29183.53,1803.1,100.0,1
PORT_064 -> PORT_133,Rail,38840.09,4706.64,0.0,1
PORT_064 -> PORT_137,Air,8822.25,4133.13,100.0,1
PORT_064 -> PORT_138,Air,40419.17,1994.55,100.0,1
PORT_064 -> PORT_140,Road,15628.23,734.76,100.0,1
PORT_064 -> PORT_143,Road,40790.0,761.03,100.0,1
PORT_064 -> PORT_146,Air,33372.83,4768.8,100.0,1
PORT_064 -> PORT_148,Air,5908.63,4721.2,0.0,1
PORT_064 -> PORT_148,Multimodal,44013.45,4460.33,100.0,1
PORT_064 -> PORT_150,Multimodal,42925.69,3658.16,100.0,1
PORT_064 -> PORT_154,Multimodal,34836.45,1279.24,100.0,1
PORT_064 -> PORT_156,Multimodal,24168.96,3470.09,100.0,1
PORT_064 -> PORT_158,Sea,30320.9,3233.16,0.0,1
PORT_064 -> PORT_161,Road,6288.52,340.11,100.0,1
PORT_064 -> PORT_162,Multimodal,3930.68,4020.88,100.0,1
PORT_064 -> PORT_164,Multimodal,12378.79,4172.76,100.0,1
PORT_064 -> PORT_166,Sea,16516.13,4674.04,100.0,1
PORT_064 -> PORT_168,Air,18702.59,3359.22,100.0,1
PORT_064 -> PORT_168,Road,42535.76,2852.36,0.0,1
PORT_064 -> PORT_169,Rail,32587.56,661.77,100.0,1
PORT_064 -> PORT_170,Sea,40754.91,3789.05,0.0,1
PORT_064 -> PORT_172,Air,22727.66,1876.78,0.0,1
PORT_064 -> PORT_172,Road,35296.21,4746.56,100.0,1
PORT_064 -> PORT_173,Sea,14114.73,1825.19,100.0,1
PORT_064 -> PORT_178,Multimodal,31555.43,4197.49,100.0,1
PORT_064 -> PORT_182,Multimodal,10268.91,2343.22,100.0,1
PORT_064 -> PORT_183,Sea,48315.4,931.42,100.0,1
PORT_064 -> PORT_185,Road,7031.48,2760.88,100.0,1
PORT_064 -> PORT_188,Air,42856.05,401.67,100.0,1
PORT_064 -> PORT_189,Road,21120.59,985.95,0.0,1
PORT_064 -> PORT_192,Rail,6467.71,1826.07,100.0,1
PORT_064 -> PORT_193,Sea,29235.29,4893.76,100.0,1
PORT_064 -> PORT_200,Rail,26226.92,1269.23,100.0,1
PORT_065 -> PORT_004,Multimodal,15510.33,607.54,100.0,1
PORT_065 -> PORT_004,Road,42565.42,3653.24,0.0,1
PORT_065 -> PORT_005,Multimodal,4674.42,1162.65,100.0,1
PORT_065 -> PORT_006,Multimodal,6100.73,3088.84,100.0,2
PORT_065 -> PORT_009,Rail,36511.68,2339.19,0.0,1
PORT_065 -> PORT_014,Road,31675.69,199.87,100.0,1
PORT_065 -> PORT_019,Sea,34728.62,2358.88,100.0,1
PORT_065 -> PORT_022,Air,21671.37,228.32,100.0,1
PORT_065 -> PORT_024,Road,49394.52,4471.47,100.0,1
PORT_065 -> PORT_026,Multimodal,45759.71,391.59,100.0,1
PORT_065 -> PORT_027,Road,22393.04,3946.61,100.0,1
PORT_065 -> PORT_029,Air,49210.42,3891.85,100.0,1
PORT_065 -> PORT_034,Multimodal,39259.35,1332.26,100.0,1
PORT_065 -> PORT_035,Sea,27111.8,4032.55,100.0,1
PORT_065 -> PORT_036,Rail,15682.98,1613.53,100.0,1
PORT_065 -> PORT_043,Sea,48575.98,2812.77,100.0,1
PORT_065 -> PORT_044,Multimodal,29671.85,894.86,100.0,1
PORT_065 -> PORT_044,Rail,29607.65,4818.83,100.0,1
PORT_065 -> PORT_045,Road,3078.5,4166.72,100.0,1
PORT_065 -> PORT_049,Road,15751.7,651.22,0.0,1
PORT_065 -> PORT_052,Rail,35570.93,2998.09,100.0,1
PORT_065 -> PORT_053,Multimodal,42079.9,1573.6,100.0,1
PORT_065 -> PORT_056,Rail,4548.2,3155.7,100.0,1
PORT_065 -> PORT_058,Multimodal,26169.57,4107.91,100.0,1
PORT_065 -> PORT_058,Road,38728.28,430.49,100.0,1
PORT_065 -> PORT_059,Multimodal,38177.28,952.64,0.0,1
PORT_065 -> PORT_059,Road,32516.94,3441.33,100.0,1
PORT_065 -> PORT_059,Sea,23020.59,2346.46,100.0,1
PORT_065 -> PORT_060,Road,6703.3,2806.73,100.0,1
PORT_065 -> PORT_066,Sea,38699.59,4544.6,100.0,1
PORT_065 -> PORT_067,Rail,4983.16,1959.78,100.0,1
PORT_065 -> PORT_068,Multimodal,13074.42,391.53,100.0,1
PORT_065 -> PORT_068,Sea,47083.22,1841.71,100.0,1
PORT_065 -> PORT_069,Road,46738.39,1737.85,100.0,1
PORT_065 -> PORT_077,Multimodal,29404.82,2111.42,100.0,1
PORT_065 -> PORT_078,Air,36373.63,1201.05,100.0,1
PORT_065 -> PORT_079,Air,39993.73,492.79,100.0,1
PORT_065 -> PORT_081,Air,19216.83,4387.43,0.0,1
PORT_065 -> PORT_087,Air,43980.55,3274.94,100.0,1
PORT_065 -> PORT_087,Sea,42639.9,3732.07,100.0,1
PORT_065 -> PORT_088,Road,49927.66,1406.65,100.0,1
PORT_065 -> PORT_090,Air,34367.62,80.85,100.0,1
PORT_065 -> PORT_090,Sea,4383.57,3344.02,0.0,1
PORT_065 -> PORT_091,Road,26584.99,2545.99,0.0,2
PORT_065 -> PORT_091,Sea,5876.88,4993.14,100.0,1
PORT_065 -> PORT_093,Sea,2106.11,3068.56,0.0,1
PORT_065 -> PORT_095,Multimodal,42149.67,3380.54,0.0,1
PORT_065 -> PORT_096,Rail,13761.12,3046.67,0.0,1
PORT_065 -> PORT_098,Sea,17956.04,1891.02,100.0,2
PORT_065 -> PORT_101,Road,29981.68,2207.3,100.0,1
PORT_065 -> PORT_105,Rail,9759.93,1907.64,100.0,1
PORT_065 -> PORT_109,Rail,49042.57,1992.44,100.0,1
PORT_065 -> PORT_109,Sea,5909.63,815.91,100.0,1
PORT_065 -> PORT_110,Air,35728.98,2712.72,100.0,1
PORT_065 -> PORT_110,Sea,37359.44,3734.08,100.0,1
PORT_065 -> PORT_111,Sea,27841.95,2674.68,100.0,1
PORT_065 -> PORT_114,Road,7068.18,2044.35,100.0,1
PORT_065 -> PORT_116,Rail,6712.21,2198.78,100.0,1
PORT_065 -> PORT_119,Multimodal,31191.0,158.33,100.0,1
PORT_065 -> PORT_119,Road,17862.22,1538.49,100.0,1
PORT_065 -> PORT_119,Sea,3906.78,498.11,100.0,1
PORT_065 -> PORT_120,Road,22482.52,1484.76,100.0,1
PORT_065 -> PORT_123,Road,49830.6,202.12,100.0,1
PORT_065 -> PORT_126,Sea,44590.83,2580.47,0.0,1
PORT_065 -> PORT_128,Rail,26399.42,837.88,100.0,1
PORT_065 -> PORT_129,Multimodal,3650.61,1707.82,100.0,1
PORT_065 -> PORT_132,Multimodal,27987.95,1541.79,100.0,1
PORT_065 -> PORT_136,Air,22411.08,4547.07,100.0,1
PORT_065 -> PORT_136,Road,21757.26,2138.43,100.0,1
PORT_065 -> PORT_139,Road,12194.96,2441.33,100.0,1
PORT_065 -> PORT_143,Multimodal,9643.12,477.39,100.0,1
PORT_065 -> PORT_144,Road,43414.58,2744.02,100.0,1
PORT_065 -> PORT_144,Sea,42136.28,3734.93,100.0,1
PORT_065 -> PORT_146,Multimodal,31726.9,590.46,100.0,1
PORT_065 -> PORT_147,Rail,12763.72,1835.07,100.0,1
PORT_065 -> PORT_150,Road,10323.97,3417.28,100.0,1
PORT_065 -> PORT_151,Air,17895.75,1198.18,100.0,1
PORT_065 -> PORT_154,Multimodal,38072.91,1958.09,100.0,1
PORT_065 -> PORT_156,Road,12194.68,2636.82,0.0,1
PORT_065 -> PORT_157,Air,14625.89,873.92,100.0,1
PORT_065 -> PORT_160,Air,14308.23,4723.53,100.0,1
PORT_065 -> PORT_164,Air,28951.26,1753.88,100.0,1
PORT_065 -> PORT_167,Air,27001.82,2901.21,100.0,1
PORT_065 -> PORT_167,Rail,48098.11,159.03,100.0,1
PORT_065 -> PORT_168,Multimodal,21425.83,681.12,100.0,1
PORT_065 -> PORT_169,Rail,9472.44,399.76,100.0,1
PORT_065 -> PORT_171,Rail,33645.28,2231.92,100.0,1
PORT_065 -> PORT_173,Sea,14769.38,1910.46,100.0,1
PORT_065 -> PORT_174,Sea,47858.54,1344.95,100.0,1
PORT_065 -> PORT_177,Air,47096.02,3766.15,100.0,1
PORT_065 -> PORT_177,Sea,36987.31,76.72,100.0,1
PORT_065 -> PORT_180,Air,45177.44,2779.22,100.0,1
PORT_065 -> PORT_183,Air,37758.18,4430.77,100.0,1
PORT_065 -> PORT_187,Road,3256.99,4130.62,100.0,1
PORT_065 -> PORT_190,Rail,26411.51,876.68,100.0,1
PORT_065 -> PORT_191,Road,8308.02,4228.23,100.0,1
PORT_065 -> PORT_197,Road,43874.79,2421.98,100.0,1
PORT_065 -> PORT_198,Multimodal,18228.15,2912.84,0.0,1
PORT_066 -> PORT_002,Multimodal,41065.12,338.95,100.0,1
PORT_066 -> PORT_002,Rail,34867.08,4414.05,100.0,1
PORT_066 -> PORT_002,Sea,20932.8,3872.06,100.0,1
PORT_066 -> PORT_003,Rail,34751.39,3459.93,0.0,1
PORT_066 -> PORT_004,Rail,42023.48,4423.51,0.0,1
PORT_066 -> PORT_004,Sea,31471.82,3326.68,100.0,3
PORT_066 -> PORT_008,Air,3622.76,4705.14,100.0,1
PORT_066 -> PORT_008,Sea,7693.31,1896.13,100.0,1
PORT_066 -> PORT_009,Air,36134.66,4494.32,100.0,1
PORT_066 -> PORT_009,Road,21566.42,2909.08,100.0,1
PORT_066 -> PORT_009,Sea,27221.72,893.8,100.0,1
PORT_066 -> PORT_011,Multimodal,39022.43,4928.22,100.0,1
PORT_066 -> PORT_013,Rail,3410.73,1227.16,100.0,1
PORT_066 -> PORT_015,Road,12506.23,2584.08,100.0,1
PORT_066 -> PORT_017,Multimodal,46168.5,3080.07,100.0,1
PORT_066 -> PORT_018,Air,9497.75,1157.62,100.0,1
PORT_066 -> PORT_019,Rail,15022.6,4552.95,100.0,1
PORT_066 -> PORT_023,Sea,49885.13,915.34,0.0,1
PORT_066 -> PORT_024,Sea,21461.13,2175.69,100.0,2
PORT_066 -> PORT_025,Multimodal,28541.16,542.53,100.0,1
PORT_066 -> PORT_029,Air,16967.65,4294.39,100.0,1
PORT_066 -> PORT_031,Multimodal,26301.76,1995.23,100.0,1
PORT_066 -> PORT_034,Multimodal,1303.72,567.44,100.0,1
PORT_066 -> PORT_040,Road,17896.62,1824.62,100.0,1
PORT_066 -> PORT_045,Multimodal,4418.43,2410.17,100.0,1
PORT_066 -> PORT_047,Multimodal,48317.71,287.72,100.0,1
PORT_066 -> PORT_048,Air,14723.54,2767.42,100.0,1
PORT_066 -> PORT_049,Multimodal,21844.79,900.07,100.0,1
PORT_066 -> PORT_051,Multimodal,32196.94,1315.58,100.0,1
PORT_066 -> PORT_052,Road,22381.95,1787.19,100.0,1
PORT_066 -> PORT_053,Air,40826.17,1642.84,100.0,1
PORT_066 -> PORT_054,Sea,3975.68,2263.0,100.0,1
PORT_066 -> PORT_055,Road,3536.28,4612.48,0.0,1
PORT_066 -> PORT_057,Multimodal,11861.69,2694.37,100.0,1
PORT_066 -> PORT_061,Multimodal,8233.61,1809.47,50.0,2
PORT_066 -> PORT_062,Road,5379.33,3851.32,100.0,1
PORT_066 -> PORT_064,Rail,25864.24,925.15,100.0,1
PORT_066 -> PORT_074,Air,2393.68,2504.79,100.0,1
PORT_066 -> PORT_077,Air,39002.58,4780.78,100.0,1
PORT_066 -> PORT_077,Road,27665.32,470.74,100.0,1
PORT_066 -> PORT_083,Multimodal,27234.99,2875.68,100.0,1
PORT_066 -> PORT_083,Rail,49693.5,4961.65,100.0,1
PORT_066 -> PORT_083,Road,24075.92,2092.05,100.0,1
PORT_066 -> PORT_085,Rail,39797.99,3505.19,0.0,1
PORT_066 -> PORT_086,Road,44353.09,2031.13,100.0,1
PORT_066 -> PORT_088,Sea,3773.19,2540.52,0.0,1
PORT_066 -> PORT_093,Multimodal,24794.8,2212.83,0.0,1
PORT_066 -> PORT_093,Road,42244.71,52.08,0.0,1
PORT_066 -> PORT_096,Multimodal,9193.77,3860.2,100.0,1
PORT_066 -> PORT_097,Road,23340.43,3725.07,100.0,1
PORT_066 -> PORT_098,Air,2033.5,4217.02,100.0,1
PORT_066 -> PORT_099,Rail,49072.22,3439.23,100.0,1
PORT_066 -> PORT_099,Sea,30979.15,4607.98,100.0,1
PORT_066 -> PORT_100,Sea,10640.18,806.34,100.0,1
PORT_066 -> PORT_102,Sea,34384.72,1770.2,100.0,1
PORT_066 -> PORT_105,Rail,6521.71,1058.6,100.0,1
PORT_066 -> PORT_106,Road,38333.81,4908.27,100.0,1
PORT_066 -> PORT_107,Rail,16386.4,1911.05,0.0,1
PORT_066 -> PORT_107,Road,27547.65,4645.94,100.0,1
PORT_066 -> PORT_107,Sea,47024.31,1185.21,0.0,1
PORT_066 -> PORT_116,Multimodal,15944.82,4169.57,100.0,1
PORT_066 -> PORT_118,Sea,35140.56,539.23,100.0,1
PORT_066 -> PORT_120,Road,37496.78,2415.34,0.0,1
PORT_066 -> PORT_121,Multimodal,27070.81,3268.05,100.0,1
PORT_066 -> PORT_123,Road,9481.51,1249.37,100.0,1
PORT_066 -> PORT_126,Road,25099.27,4481.42,0.0,1
PORT_066 -> PORT_138,Air,45055.1,4305.75,0.0,1
PORT_066 -> PORT_138,Road,47175.54,1181.56,100.0,1
PORT_066 -> PORT_139,Rail,10451.14,3714.53,100.0,1
PORT_066 -> PORT_142,Air,14101.51,4476.08,100.0,1
PORT_066 -> PORT_143,Sea,37426.49,3937.0,100.0,1
PORT_066 -> PORT_144,Rail,42313.06,1652.58,0.0,1
PORT_066 -> PORT_145,Road,21433.71,4844.11,100.0,1
PORT_066 -> PORT_146,Sea,37756.6,2875.48,100.0,1
PORT_066 -> PORT_147,Air,17417.9,3529.05,100.0,1
PORT_066 -> PORT_154,Rail,15719.75,4334.73,100.0,1
PORT_066 -> PORT_158,Road,6093.62,3772.47,100.0,1
PORT_066 -> PORT_160,Road,49002.82,3199.26,100.0,1
PORT_066 -> PORT_163,Rail,8936.32,1915.6,0.0,1
PORT_066 -> PORT_167,Air,44068.02,1212.87,100.0,1
PORT_066 -> PORT_168,Air,46107.03,154.71,100.0,1
PORT_066 -> PORT_168,Road,25644.96,3278.61,100.0,1
PORT_066 -> PORT_176,Sea,11261.31,4400.64,100.0,1
PORT_066 -> PORT_178,Sea,13715.4,1364.01,0.0,1
PORT_066 -> PORT_180,Sea,27188.05,1572.65,0.0,1
PORT_066 -> PORT_181,Multimodal,42036.04,3917.66,100.0,1
PORT_066 -> PORT_182,Road,20036.66,1995.87,100.0,1
PORT_066 -> PORT_183,Sea,27385.63,968.82,100.0,1
PORT_066 -> PORT_184,Multimodal,20969.73,2805.56,100.0,1
PORT_066 -> PORT_188,Multimodal,729.54,4321.15,100.0,1
PORT_066 -> PORT_195,Air,46122.18,2921.76,100.0,1
PORT_066 -> PORT_197,Multimodal,15075.2,1331.21,100.0,1
PORT_066 -> PORT_197,Road,36819.83,3617.39,100.0,1
PORT_066 -> PORT_197,Sea,33408.69,2502.79,100.0,1
PORT_066 -> PORT_199,Air,12472.49,434.12,100.0,1
PORT_067 -> PORT_001,Road,9428.47,301.28,100.0,1
PORT_067 -> PORT_002,Rail,39453.93,4519.37,100.0,2
PORT_067 -> PORT_003,Road,19771.99,2853.84,50.0,2
PORT_067 -> PORT_004,Road,9660.14,3980.74,100.0,1
PORT_067 -> PORT_006,Air,32669.45,74.93,100.0,1
PORT_067 -> PORT_006,Multimodal,18861.21,1055.28,100.0,1
PORT_067 -> PORT_008,Multimodal,19154.44,2690.01,100.0,1
PORT_067 -> PORT_008,Rail,14331.11,4354.24,100.0,1
PORT_067 -> PORT_009,Road,42628.36,1822.85,100.0,1
PORT_067 -> PORT_010,Sea,5749.61,2957.03,100.0,1
PORT_067 -> PORT_011,Air,49495.74,299.92,100.0,1
PORT_067 -> PORT_011,Rail,46677.61,2357.19,100.0,2
PORT_067 -> PORT_012,Air,39783.48,4231.62,100.0,1
PORT_067 -> PORT_014,Multimodal,31100.82,4812.22,100.0,1
PORT_067 -> PORT_018,Multimodal,13407.59,2862.59,100.0,1
PORT_067 -> PORT_019,Rail,23845.65,1567.4,100.0,1
PORT_067 -> PORT_025,Road,17772.98,144.55,100.0,1
PORT_067 -> PORT_026,Rail,21183.0,3386.28,100.0,1
PORT_067 -> PORT_028,Road,34367.17,842.64,100.0,1
PORT_067 -> PORT_030,Air,33210.68,623.32,100.0,1
PORT_067 -> PORT_032,Air,18484.04,2884.06,100.0,2
PORT_067 -> PORT_037,Rail,27639.15,378.81,100.0,1
PORT_067 -> PORT_038,Rail,36111.12,2104.19,100.0,1
PORT_067 -> PORT_041,Multimodal,20906.02,2667.12,100.0,1
PORT_067 -> PORT_043,Rail,30211.89,4569.31,100.0,1
PORT_067 -> PORT_044,Multimodal,38676.17,2738.08,100.0,1
PORT_067 -> PORT_044,Road,35471.15,1973.21,100.0,1
PORT_067 -> PORT_045,Multimodal,44286.33,3585.36,100.0,1
PORT_067 -> PORT_045,Sea,6244.24,2786.83,100.0,1
PORT_067 -> PORT_046,Air,48496.6,939.75,100.0,1
PORT_067 -> PORT_048,Rail,27595.83,3856.63,100.0,1
PORT_067 -> PORT_050,Multimodal,17423.49,1610.84,0.0,1
PORT_067 -> PORT_056,Road,24667.37,871.26,100.0,1
PORT_067 -> PORT_057,Multimodal,4164.22,1149.31,100.0,1
PORT_067 -> PORT_058,Sea,42560.15,4060.94,0.0,1
PORT_067 -> PORT_060,Sea,19168.87,1870.83,0.0,1
PORT_067 -> PORT_062,Multimodal,18042.54,4248.8,100.0,1
PORT_067 -> PORT_065,Rail,40002.3,576.13,0.0,1
PORT_067 -> PORT_066,Multimodal,20261.56,2349.21,100.0,1
PORT_067 -> PORT_067,Sea,27065.39,793.65,100.0,1
PORT_067 -> PORT_068,Air,36998.62,3047.3,100.0,1
PORT_067 -> PORT_074,Sea,22144.38,1821.68,100.0,1
PORT_067 -> PORT_077,Multimodal,28020.9,4850.14,100.0,1
PORT_067 -> PORT_081,Sea,24174.87,119.61,100.0,1
PORT_067 -> PORT_082,Rail,31064.17,4932.93,100.0,1
PORT_067 -> PORT_082,Sea,35852.15,1474.04,100.0,1
PORT_067 -> PORT_083,Air,6032.87,4650.85,100.0,1
PORT_067 -> PORT_083,Rail,49271.11,91.12,100.0,1
PORT_067 -> PORT_083,Road,4042.41,3654.6,100.0,1
PORT_067 -> PORT_083,Sea,36732.94,377.61,100.0,1
PORT_067 -> PORT_085,Multimodal,13894.95,2199.39,100.0,1
PORT_067 -> PORT_086,Rail,46187.65,4529.81,100.0,1
PORT_067 -> PORT_092,Road,11637.33,3046.46,100.0,1
PORT_067 -> PORT_092,Sea,10432.82,4400.34,100.0,1
PORT_067 -> PORT_095,Multimodal,42138.6,3881.39,100.0,1
PORT_067 -> PORT_095,Sea,49373.06,908.73,100.0,1
PORT_067 -> PORT_096,Multimodal,48468.91,2152.36,0.0,1
PORT_067 -> PORT_100,Sea,47594.0,1533.68,0.0,1
PORT_067 -> PORT_101,Multimodal,15767.69,920.36,100.0,1
PORT_067 -> PORT_101,Road,5411.95,258.9,100.0,1
PORT_067 -> PORT_102,Rail,10119.59,742.49,100.0,1
PORT_067 -> PORT_102,Road,25258.83,1471.81,100.0,1
PORT_067 -> PORT_106,Multimodal,8860.05,4445.02,100.0,1
PORT_067 -> PORT_109,Air,35489.71,2057.66,100.0,1
PORT_067 -> PORT_113,Multimodal,10461.94,3264.69,100.0,1
PORT_067 -> PORT_113,Road,23609.41,2527.47,100.0,1
PORT_067 -> PORT_119,Air,35402.07,1264.62,100.0,1
PORT_067 -> PORT_122,Sea,15630.99,653.72,100.0,1
PORT_067 -> PORT_124,Sea,25529.66,2275.36,100.0,1
PORT_067 -> PORT_126,Air,49205.59,177.5,100.0,1
PORT_067 -> PORT_127,Sea,38639.67,3170.24,100.0,1
PORT_067 -> PORT_129,Road,32821.75,4569.69,100.0,1
PORT_067 -> PORT_130,Road,15127.56,593.89,100.0,1
PORT_067 -> PORT_131,Road,15451.83,1483.71,100.0,1
PORT_067 -> PORT_133,Road,13029.42,186.45,0.0,1
PORT_067 -> PORT_133,Sea,7869.84,2212.55,100.0,2
PORT_067 -> PORT_134,Air,44673.75,3188.75,100.0,2
PORT_067 -> PORT_140,Air,38415.4,3934.64,0.0,1
