supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index,financial_health_normalized,delivery_performance_normalized,political_risk_normalized,compliance_violations_normalized,supplier_risk_score
SUP_00461,Superior Technologies,North America,Brazil,Distributor,Low,54.16975993199411,86.29883992830497,4.727806632588226,7287688.032401934,35.80676686626546,103.73814598083896,87.89303081271663,8,1,5.244253117420255,0.7429302503925277,0.5288263760395848,0.524525472097717,0.125,0.5732251073884299
SUP_00462,Innovative Technologies,Latin America,Saudi Arabia,Manufacturer,Medium,64.74690208478728,91.9594205219744,4.302395424190693,8906697.113456111,54.45732972864083,44.84515953767973,85.35893633761768,22,7,7.190165924051742,0.5503330043621496,0.2926532519952407,0.7192003713538916,0.875,0.5392692516142104
SUP_00463,Dynamic Industries,Middle East,Brazil,Distributor,Low,78.10999010636223,97.57535998046671,4.7125702560935245,43140569.81307786,60.13623873410793,113.88458809902328,64.58591212088706,2,3,0.4038899091249581,0.30700697978591573,0.058342664166254554,0.04028115409594358,0.375,0.18586182198343137
SUP_00464,Premier Technologies,North America,Mexico,Manufacturer,Low,80.32382079752398,82.9037106595801,3.224765949857419,19668407.90028973,92.09512975636814,7.124055205160092,91.24172484307871,21,0,5.635160192069598,0.2666957418223902,0.6704793871858068,0.5636329773860043,0.0,0.420548708361899
SUP_00465,Innovative Manufacturing,Europe,Argentina,Service Provider,Medium,94.7481832109001,76.01281124595116,3.695475671118631,268480.4150363164,40.866813024318105,90.51268199228272,88.82705436370074,15,3,1.2167189300387526,0.004045166040281489,0.957984390437975,0.1215989845864105,0.375,0.3508331804647872
SUP_00466,Strategic Enterprises,Europe,Brazil,Manufacturer,High,55.81311596610675,86.91108301201535,4.7528418872089855,13729897.394283282,89.42628017319461,117.73595932212116,86.23337550469621,5,3,3.152089925197213,0.7130066810724428,0.5032821126267235,0.31521924969890963,0.375,0.5367311561567761
SUP_00467,Prime Solutions,North America,South Korea,Component,Medium,69.60210560276613,88.06707197158005,3.403310422533784,29901568.21011822,71.53931206607855,165.68356031520344,66.20374425084009,6,3,6.616268615323904,0.4619254919195951,0.455051455113165,0.6617859793116383,0.375,0.4911428291641152
SUP_00468,Superior Industries,Europe,Germany,Manufacturer,Low,69.33279513227828,79.04257322716596,3.156484197160045,39973334.999700405,21.62726648540808,71.73376799639975,70.71985795181455,17,0,1.574142005921777,0.4668293169976582,0.8315753869137565,0.15735665114383965,0.0,0.4676756731019581
SUP_00469,Dynamic Systems,Africa,Argentina,Service Provider,Low,62.31048926959807,93.2511505506256,4.576237879890438,6712761.423808315,77.97050695195149,138.90828552168023,75.72708126350402,8,0,3.0884183550462883,0.5946971994935012,0.23875914851235347,0.30884935662745655,0.0,0.3712764956765979
SUP_00470,Dynamic Industries,Africa,Thailand,Component,Medium,49.30390416133311,98.6382986025958,4.670972311286592,5571541.152615931,22.844150203924407,109.59523024011264,71.19718486625774,19,1,7.03006482835312,0.8315317277549977,0.013994291962815542,0.7031833820161802,0.125,0.48994765509407984
SUP_00471,Innovative Supply Co,North America,Netherlands,Raw Material,Medium,93.76011097511132,97.69859320820306,3.325304436379801,46108528.04593796,99.79049014510504,167.2271197618891,69.11241162704526,5,2,6.508052425268339,0.022036792582026066,0.053201075613816595,0.6509597101051456,0.25,0.17996698173798453
SUP_00472,Global Supply Co,Middle East,USA,Raw Material,High,86.93244526666223,79.73054493176765,4.708691965565431,37569860.972738005,89.81093501529583,74.71609324040035,92.21430680647104,23,1,0.9103966920973804,0.1463605081251783,0.8028715421329564,0.09095359769757452,0.125,0.33009638542947317
SUP_00473,Superior Enterprises,Middle East,Germany,Manufacturer,Medium,67.40831655618305,96.00871775761826,4.373535591194339,29509491.05886502,43.78749980320365,60.8416844777729,85.52928985440809,19,7,5.772684934923239,0.5018717952442536,0.12370676982772855,0.5773913613017816,0.875,0.44083902130637637
SUP_00474,Global Group,North America,Singapore,Manufacturer,High,73.17849824762163,91.90784727388044,4.040165366433168,38470880.16029661,40.59289841573644,160.24984977147517,82.61888526201001,14,1,1.4725446191863945,0.3968036126659845,0.29480501274096493,0.14719254668859474,0.125,0.28910145822640226
SUP_00475,Prime Technologies,Middle East,Australia,Service Provider,Low,52.49935794578143,85.89231753136588,4.66050038556277,21471275.347266592,50.51528656844872,13.617770246450595,69.03810843413015,10,0,2.5227137871449266,0.7733462945054715,0.5457874744446629,0.25225459072137485,0.0,0.5235256782798624
SUP_00476,Alpha Manufacturing,Middle East,Canada,Service Provider,Medium,69.90828887154608,87.9746638637935,3.8384984986379314,37934864.57809087,48.49335722515544,28.86744376339344,96.72306249074566,13,2,4.592112786357787,0.4563502568045007,0.4589069450477812,0.4592834156099738,0.25,0.4370688693581295
SUP_00477,Superior Solutions,Africa,UAE,Distributor,Low,78.22335732168116,95.390404199579,3.3879879124467944,18621559.41416306,49.787025470830486,19.420776052207778,67.64732156389265,22,3,1.0934682329818912,0.30494269690636744,0.1495043081234324,0.10926861862600923,0.375,0.22618209492477856
SUP_00478,Elite Systems,Middle East,UAE,Service Provider,High,68.33418656126238,86.52323855132096,3.5697053532212277,12242523.896005487,45.46212368955843,152.54424240087047,91.79803731298708,5,3,9.936469679185668,0.4850127977395903,0.5194639223209321,0.993948759378042,0.375,0.5861340476677241
SUP_00479,Prime Corp,Asia-Pacific,USA,Distributor,Medium,94.46568438217176,83.95697685852305,4.01032803658663,36464220.39358378,69.69067254786651,6.856299089805893,98.66690666821172,7,2,1.6536956105400114,0.009189135520309422,0.6265345718902058,0.16531543013524244,0.25,0.24969911180223398
SUP_00480,Strategic Manufacturing,Latin America,Mexico,Component,Medium,73.62379109362493,86.83793983262366,4.062661585346351,21012630.993255552,33.141093097649915,155.79000221198342,89.08370916896945,10,2,7.813126284286044,0.38869535671382105,0.5063338231171262,0.781523176854688,0.25,0.48868292499160393
SUP_00481,Superior Industries,Europe,Poland,Manufacturer,Low,60.4035541925693,88.89911529684117,4.611161652882467,49069786.36109343,87.67850339568105,83.9718641899717,99.7143510073852,11,1,8.29838845023225,0.6294202313757457,0.42033659358695896,0.830070245842811,0.125,0.5563831197949481
SUP_00482,Global Partners,Asia-Pacific,Poland,Component,Low,82.46836151887109,79.53786369068037,4.582705447304669,17506784.856289644,84.99219872250522,5.704423799444881,86.04204467911786,3,1,9.944639698960014,0.2276461922403813,0.8109106699042701,0.9947661124326451,0.125,0.5457849003539625
SUP_00483,Elite Corp,Middle East,Netherlands,Service Provider,Medium,49.37543813699031,96.62178552640778,4.16273311440915,46090284.65552674,58.11865662842163,75.28790601210733,68.6984137441558,13,2,4.286532178522684,0.8302291786817073,0.09812809855717974,0.428712223600647,0.25,0.47227254575996624
SUP_00484,Strategic Supply Co,Africa,Japan,Component,Low,61.14836975384466,91.18048677191074,4.561570966730953,46651479.30092562,88.21839722228381,37.690147182881226,68.15277974866045,2,1,8.740945201393401,0.6158580211085495,0.3251522534902196,0.8743449382410675,0.125,0.5312578721386991
SUP_00485,Global Supply Co,North America,South Africa,Component,Medium,59.08274227076722,90.19845401609972,3.383546916587342,12130554.70588407,39.77160560242346,114.27008530762852,72.98257137021905,4,1,9.57539439016851,0.6534706539746321,0.3661250371147733,0.9578257145664965,0.125,0.575290915637584
SUP_00486,Innovative Industries,Middle East,UAE,Component,Low,63.749390230927744,77.38790942833532,3.1001290541865885,39921148.02032127,21.405236456317358,123.88778823628816,60.28520080884024,3,3,1.7289414489466717,0.5684965151820612,0.9006119657851808,0.17284324739475293,0.375,0.5696508452873292
SUP_00487,Elite Industries,Africa,Italy,Service Provider,Medium,82.99789042607995,89.50017451614221,4.7472676452694005,21682071.53197103,69.53663400238584,90.31732482087496,87.26793880331338,15,2,4.794360890595327,0.21800409726343417,0.39525894806827555,0.4795169169174411,0.25,0.32668270670934463
SUP_00488,Superior Industries,Latin America,Netherlands,Component,High,66.62951676898741,77.90305589372382,3.15110898752554,45880360.12515589,56.63275255717723,12.090916951942244,70.7467113851131,4,2,0.6001081885608772,0.5160528180627203,0.879118808315209,0.05991141381324934,0.25,0.5071390524823006
SUP_00489,Premier Manufacturing,Middle East,Sweden,Distributor,High,83.67079476462794,76.88874420468957,3.4933768594879946,22533707.418130174,65.37316370366966,119.82254076426032,92.60732929171012,23,1,6.207240120242016,0.2057513052923995,0.9214383471663687,0.620865553277333,0.125,0.49540513692233706
SUP_00490,Strategic Supply Co,North America,Brazil,Service Provider,High,71.70688967269263,87.65546149541744,4.39063789924877,37227970.68100144,91.94715272147224,152.3567871309662,74.366906022372,21,2,5.814061568565664,0.42359986392854043,0.47222484049936053,0.5815308026778022,0.25,0.45241355825678475
SUP_00491,Strategic Enterprises,Africa,South Korea,Component,Low,58.81381890616554,84.66685281711588,3.8188958752546185,23375022.087731704,97.59404588527548,131.05674853212025,79.1982597385325,4,3,2.0412628466319718,0.6583674303124475,0.5969168286127156,0.20408880805026067,0.375,0.5207397823188458
SUP_00492,Superior Manufacturing,Africa,India,Service Provider,Low,84.54883090259099,89.13144648374936,4.752627939831018,11428647.747857166,70.75625118044825,150.24263581718074,98.62755666241478,15,1,7.9790275889412605,0.1897633059213052,0.41064317410161477,0.7981204363311444,0.125,0.37122236186523544
SUP_00493,Elite Manufacturing,Africa,Canada,Raw Material,Medium,53.10593188042004,77.14133203337373,3.595959589324539,10007538.94078708,81.12444718819506,40.089166621405305,69.68688492189108,6,3,0.3726872276353987,0.7623013007219328,0.9108997715540665,0.03715954512415328,0.375,0.6231223607798239
SUP_00494,Prime Corp,Latin America,Spain,Distributor,Medium,52.34106388898875,85.34359350833421,3.0237426933387184,21300288.15310446,26.70467467897314,160.55538943988446,88.85016389718959,23,3,8.06227324127557,0.7762286420205984,0.5686815688954163,0.8064485787466051,0.375,0.6798856432261853
SUP_00495,Innovative Group,Middle East,Brazil,Component,Medium,67.74766082301596,79.19488116108379,3.601311281121488,37786958.117860034,32.85724679132045,61.38385386339349,90.2047115722167,5,2,0.2664529116386738,0.49569273758348886,0.8252207312428625,0.02653154848744293,0.25,0.4761496241037429
SUP_00496,Alpha Supply Co,Latin America,South Korea,Raw Material,Low,54.34670852791489,98.6904020621788,4.156150098369663,30273320.6847793,78.65638439623812,7.345842494098429,68.83992630094541,12,3,6.568288121363502,0.7397082257878678,0.011820409510369334,0.6569858681267122,0.375,0.4683265867936003
SUP_00497,Premier Industries,Europe,UAE,Raw Material,Low,40.4997869223169,88.46760509844418,3.751876750806587,34447033.03053214,54.50923651104016,152.59353810758736,80.03987346448783,7,6,0.7876951391490128,0.9918442875625936,0.438340243552898,0.07867816974551249,0.75,0.6189754220400094
SUP_00498,Strategic Enterprises,Europe,Vietnam,Service Provider,Low,75.65636400143408,91.4984846625808,4.06974551151751,14152201.219060523,55.677221632352456,169.8187220688272,74.00807701251873,3,3,2.512255193123229,0.3516846085603963,0.3118846117640244,0.25120828189880245,0.375,0.32198088333312636
SUP_00499,Dynamic Supply Co,Middle East,Poland,Raw Material,High,68.1101601809819,82.81003873638258,4.753196237670037,24097695.530582394,44.688614530834926,119.72268454803604,90.87624973600356,7,1,7.219133493118358,0.4890920531052546,0.6743876065584877,0.7220983730374828,0.125,0.5548727778171447
SUP_00500,Strategic Solutions,Latin America,Poland,Distributor,Low,64.50347979712387,77.27373395470426,4.824970108460737,2267543.485217884,68.5885106782195,45.50141033109932,84.8993327611615,12,2,2.804047996253868,0.5547654362562416,0.9053756429116664,0.2804001009564441,0.25,0.5745988875672854
SUP_00501,Strategic Systems,North America,Argentina,Distributor,Medium,93.18326830400734,98.42090070680489,3.5319481293082244,40885744.17710813,34.81320363329621,49.05528124944282,79.03932219442189,15,2,5.111738487177347,0.03254041522815776,0.023064658396080073,0.5112683147345543,0.25,0.14718922655699798
SUP_00502,Alpha Partners,Africa,Norway,Manufacturer,Low,71.41595511796025,81.8702168491964,3.9242809465398016,49495113.50388174,70.15330234511165,86.6537528512334,91.17453060190871,19,2,9.152482695201144,0.4288974379997873,0.713599250570808,0.9155163719631402,0.25,0.5937420247637853
SUP_00503,Superior Corp,Africa,Sweden,Distributor,Medium,87.48873677841615,85.17139644416578,4.098288030482903,20373609.17810231,33.903908570819176,162.1204389302484,69.40622280033668,6,3,0.4963435403657834,0.13623109777915332,0.5758660472228523,0.04953049008177929,0.375,0.27465835129487287
SUP_00504,Superior Supply Co,Middle East,India,Raw Material,Medium,47.66976299128381,90.5967341208618,4.898224913776494,597634.4739205904,25.10608277677709,31.17958982582272,90.14487522337436,8,2,8.110797937356736,0.8612875053015102,0.34950782709013994,0.8113031335287335,0.25,0.6366279769533928
SUP_00505,Superior Technologies,Europe,Norway,Distributor,High,71.30635547211853,75.59273514446667,4.997234638328769,8531142.345569821,46.42861509592488,149.54539217711022,94.61497248371298,6,5,0.6527199856848953,0.4308931178961236,0.9755109822040056,0.06517485432810698,0.625,0.5405455126852725
SUP_00506,Dynamic Supply Co,Europe,Brazil,Service Provider,High,87.73887947019966,94.44621913241488,3.4708144976830533,32643717.54363342,38.49122736078782,55.97799152340132,95.14486387230288,3,2,1.2679484433667665,0.13167629527615332,0.18889799456569456,0.12672413732300103,0.25,0.1596847439447699
SUP_00507,Prime Enterprises,Africa,Germany,Manufacturer,Medium,72.07081665039439,87.87787656068689,4.453959742691631,30623361.944282766,91.11933108450658,146.50257965009214,91.34694372078415,5,0,1.1931910388921083,0.4169731841837655,0.46294514561117905,0.1192451844453795,0.0,0.32952185424593583
SUP_00508,Superior Technologies,Middle East,Germany,Raw Material,High,79.49077979698508,81.67721248965174,3.75606212446639,39403842.74329792,24.396276309490126,166.04745958026925,76.32056667993075,9,0,9.941022832107262,0.2818644329694421,0.7216518596262849,0.994404270325546,0.0,0.5281221851407716
SUP_00509,Elite Group,Latin America,Vietnam,Manufacturer,Critical,60.462396229671405,76.47859164701926,3.0162163937724262,12731506.347505355,34.12909540592983,79.81142759900604,99.27232090871308,24,1,1.801863193315334,0.628348787489205,0.9385509046641118,0.1801385553808945,0.125,0.5814324974710944
SUP_00510,Alpha Enterprises,Europe,Sweden,Raw Material,High,45.08472343703866,78.89996197138659,3.0185050448718047,38193414.181579344,63.89756844664396,68.88386446846789,75.1837457528976,16,3,8.967618462562681,0.9083580175282686,0.8375254737014912,0.8970220048248401,0.375,0.8315052500867228
SUP_00511,Elite Enterprises,Latin America,Spain,Service Provider,High,65.18451623198894,96.48081261248248,3.921132015124512,34414801.8751073,58.48537526779789,145.3887308199778,85.54501596409702,22,1,9.90932162946554,0.542364568431399,0.10400982975708617,0.9912327878163888,0.125,0.4588953338629633
SUP_00512,Global Technologies,Europe,USA,Manufacturer,Low,61.69636649613716,91.4645813744614,3.976669826008669,16174584.160806471,23.668161469976123,97.65950441639396,66.44296712277875,16,1,3.83784770412298,0.6058796487018515,0.31329913900871853,0.3838244955617031,0.125,0.4256065002956968
SUP_00513,Superior Enterprises,Europe,South Korea,Component,Medium,87.6883100308421,80.99764131928535,3.045139393146885,27297132.99544525,20.58019424121156,124.77858348105948,99.21795594545571,9,2,6.310485435286855,0.13259710494410248,0.7500052137849367,0.6311945213773063,0.25,0.42927931038858325
SUP_00514,Innovative Corp,Asia-Pacific,India,Raw Material,Low,53.419741629385975,76.5744183586807,4.373854833548605,7406326.73449142,99.045435356892,113.99511646820642,88.15943687458653,18,1,7.790912537636125,0.7565871964246427,0.9345527823009587,0.7793008476339552,0.125,0.7513608827869357
