shipment_id,supplier_id,origin_port,destination_port,product_category,transportation_mode,shipment_value_usd,weight_kg,volume_cbm,status,customs_clearance_hours,freight_cost_usd,carbon_footprint_kg,route_optimization_score,weather_delay_hours,temperature_controlled,customs_normalized,weather_normalized,route_risk_score
SHIP_003388,SUP_00627,PORT_018,PORT_106,Food & Beverage,Air,2554892.729961648,47363.6462761377,309.0819176705826,Delayed,37.88273950743682,5352.796439516719,4827.4994161019,94.51410131453052,28.188477103844946,False,0.5125886418524084,0.5872937552828594,0.5499411985676339
SHIP_003389,SUP_01869,PORT_141,PORT_095,Automotive,Air,4478072.631349225,23706.160025568464,269.7228633404079,Delivered,29.539200322597377,35270.423279924034,638.6354924918763,85.11908926853667,41.05341787842691,False,0.3933800753442542,0.8553721600426806,0.6243761176934673
SHIP_003390,SUP_00032,PORT_070,PORT_171,Electronics,Air,1308344.1993112548,14781.706729551344,321.0551917408779,Delivered,67.88017298526344,38496.58051287191,4545.614502562618,97.65803231698052,39.53641140493972,False,0.9411778729443027,0.8237609243169581,0.8824693986306305
SHIP_003391,SUP_01904,PORT_177,PORT_200,Electronics,Air,285094.96979840234,33972.307027228344,121.22051432330818,Delivered,15.786418156428478,37261.283892932224,1757.8058544140172,75.19951422207646,26.913537347753834,True,0.19688678739915166,0.5607266826498425,0.3788067350244971
SHIP_003392,SUP_00946,PORT_175,PORT_023,Textiles,Sea,3900778.9123416366,35751.857610586136,33.782269088672535,Delivered,11.402758922313335,12739.688516420068,4325.634209949183,78.57046060957312,46.9832693697122,True,0.1342551245301583,0.9789378379653649,0.5565964812477616
SHIP_003393,SUP_00727,PORT_103,PORT_047,Electronics,Sea,3905426.236005597,35818.99236562037,90.0270543814877,Delivered,66.09959330171705,20583.01079274445,3471.5468450734584,81.03214592967234,30.644431569572685,False,0.9157377872772042,0.6384706994189622,0.7771042433480833
SHIP_003394,SUP_00954,PORT_086,PORT_044,Food & Beverage,Air,339857.47509795893,47905.7174034936,56.38301510443452,Delivered,56.7197664691491,16470.39507543376,1903.823061058829,74.42287182994617,39.84928994770175,False,0.781723229901255,0.8302806574503544,0.8060019436758047
SHIP_003395,SUP_00820,PORT_030,PORT_082,Electronics,Rail,917799.9569407922,6190.4249467813725,5.523819255234967,Delivered,40.36502979682955,8304.271520158014,3930.1373082674986,82.45822819081931,7.270926796365057,False,0.5480544388601459,0.15141584366497823,0.3497351412625621
SHIP_003396,SUP_00791,PORT_155,PORT_170,Electronics,Rail,804315.9271174269,40596.306602881945,196.02301557993056,Delayed,11.945245030951462,33070.199268182725,967.1400745905868,68.66763680905336,31.21529664351562,True,0.14200591108831867,0.6503663312012773,0.396186121144798
SHIP_003397,SUP_00243,PORT_200,PORT_012,Electronics,Road,2310196.360793843,4210.092017370068,170.23156605902608,Delivered,36.41061675778434,12809.454665816473,2282.9898832068097,80.5724169091635,5.154112799511571,False,0.4915556438856718,0.10730587616548286,0.29943076002557734
SHIP_003398,SUP_01822,PORT_107,PORT_094,Pharmaceuticals,Sea,1250679.356757136,35139.80494620199,473.2819089774259,Delivered,48.227851087726975,5539.793895231137,1760.4380620985,77.18261278309463,8.785653615327321,False,0.6603947340313866,0.18297957616786006,0.42168715509962335
SHIP_003399,SUP_00070,PORT_156,PORT_164,Pharmaceuticals,Road,3738517.597058824,37757.28085881629,209.3108915448103,Delivered,6.854431601989969,46873.202407132056,4586.885501289006,76.51050172699371,29.361087942828235,False,0.06927076143747674,0.6117285077334731,0.34049963458547494
SHIP_003400,SUP_01015,PORT_130,PORT_079,Textiles,Multimodal,3090379.3449765355,20279.80622997106,453.7980426258935,Delayed,45.93986398727492,49443.407751143866,3437.8110833631213,66.96548479387306,38.49679373763926,False,0.6277050496670306,0.8020974708511889,0.7149012602591097
SHIP_003401,SUP_01095,PORT_020,PORT_141,Automotive,Sea,3390866.6510733403,35962.63579650607,354.6409593808626,In Transit,13.917675991879706,9085.467866844772,4888.56990626473,74.10371165200169,43.95325047322536,False,0.17018707763881558,0.9157985941557719,0.5429928358972937
SHIP_003402,SUP_01647,PORT_078,PORT_081,Automotive,Air,1893703.7670862789,10264.305126298568,467.6386261387856,Delivered,48.75685804364169,10071.364593773587,2759.493960454798,81.3532474097852,17.674440660862963,False,0.6679529367904774,0.3682032700168811,0.5180781034036792
SHIP_003403,SUP_00158,PORT_152,PORT_193,Food & Beverage,Air,2497626.88303864,1725.072519159486,148.240501334576,Delayed,46.91748065111035,3557.9820465720886,3851.033650075591,99.44774152444045,28.50352866647684,False,0.6416727770916305,0.5938587695963584,0.6177657733439945
SHIP_003404,SUP_00549,PORT_077,PORT_120,Food & Beverage,Road,3396321.7781012733,8977.557528255853,413.0407940712067,Delayed,14.236696598678698,15571.26934186995,2242.9209285133857,75.80186532642543,33.67228490736889,True,0.17474509413284384,0.7015648175237913,0.43815495582831754
SHIP_003405,SUP_01840,PORT_072,PORT_101,Textiles,Sea,2639307.288652524,6975.051528873922,151.42210690667602,In Transit,39.51992664598895,42439.67536973383,3286.938494065296,65.71136317636689,5.925310889565301,False,0.5359800022294308,0.1233760281667961,0.32967801519811346
SHIP_003406,SUP_01952,PORT_172,PORT_113,Pharmaceuticals,Rail,382034.5483907911,42007.96126126841,96.787087330717,Delivered,48.0077393944989,16741.413510406623,3789.3558895651017,86.1908221528958,19.201645341044447,False,0.6572498816084389,0.40002701499778937,0.5286384483031141
SHIP_003407,SUP_00326,PORT_149,PORT_027,Electronics,Sea,1814640.964080396,13646.593617788463,210.72639734480123,Delivered,51.78156615926148,30141.166402053143,4136.318418940025,73.16127489483489,41.35886674160109,False,0.7111685447693779,0.8617370742238027,0.7864528094965904
SHIP_003408,SUP_01059,PORT_150,PORT_148,Pharmaceuticals,Road,4856058.172569382,36215.15385951041,57.773353522830895,Delivered,64.85840930102444,6879.669583639426,1706.7125805410512,68.37865740621058,11.174197539560504,False,0.898004333617123,0.23275182589110072,0.5653780797541118
SHIP_003409,SUP_01504,PORT_073,PORT_018,Pharmaceuticals,Road,2509420.977305165,41586.45871625716,483.186578882242,Delivered,56.943716135238624,17232.240430468224,4937.268394246641,88.20253743031093,29.64486835219838,True,0.7849229174766452,0.6176418967477734,0.7012824071122092
SHIP_003410,SUP_00460,PORT_186,PORT_064,Textiles,Air,2055461.3530420377,47752.76273196634,240.16889291715069,Delayed,39.52167473696981,34353.57193849387,339.31377878439406,72.66341612804021,6.024638591917935,False,0.5360049781317832,0.12544580932332985,0.3307253937275565
SHIP_003411,SUP_01860,PORT_106,PORT_009,Pharmaceuticals,Air,4447510.476598419,41278.28274286363,68.09339988407858,Delayed,41.7085107269633,36702.245210456815,617.7148768203549,82.24989108839976,34.10245736249403,False,0.5672494629697339,0.7105287099786565,0.6388890864741952
SHIP_003412,SUP_00416,PORT_128,PORT_118,Automotive,Multimodal,3320332.532250314,42203.9094230723,35.51836033346446,Delivered,35.55650604770552,38330.32592551261,896.9678894181935,68.62906550618872,40.02689712831382,True,0.47935251148200747,0.8339816188839619,0.6566670651829847
SHIP_003413,SUP_00571,PORT_107,PORT_123,Pharmaceuticals,Road,2135034.906306966,17257.616328812244,499.3503350971299,Delivered,30.615633450971742,24253.156080355424,2478.1120036452658,93.13875223927712,46.26077789105918,False,0.4087596459716156,0.9638826296714769,0.6863211378215462
SHIP_003414,SUP_00886,PORT_011,PORT_025,Automotive,Multimodal,2976102.0681375847,14566.31427070655,315.46358054823844,Delivered,32.39176125158947,35149.864393821525,818.854570935786,78.9733582402419,33.6235489165899,False,0.4341361252277617,0.700549261611693,0.5673426934197273
SHIP_003415,SUP_01443,PORT_080,PORT_113,Food & Beverage,Multimodal,1687154.524052681,21066.429347791527,206.73930024429592,Delivered,27.73028999909934,40673.80026065716,1575.467026578157,96.39297247201584,43.160537305594914,False,0.36753521480859264,0.8992801130267845,0.6334076639176885
SHIP_003416,SUP_00511,PORT_181,PORT_129,Food & Beverage,Air,4018037.217629009,33896.24987333291,96.6735723582661,Damaged,37.52715442488886,9269.331357325864,2809.3124045362683,68.86803218963794,19.884281529964436,False,0.5075082093137505,0.41425172257814286,0.4608799659459467
SHIP_003417,SUP_00368,PORT_009,PORT_059,Textiles,Rail,3585059.169642589,15541.316682964853,167.8147022805359,Delivered,19.657389768315717,43450.64771841111,1647.6924037011815,65.51959944722225,11.681414205488792,False,0.25219341047887733,0.2433211582379936,0.24775728435843547
SHIP_003418,SUP_00912,PORT_195,PORT_164,Electronics,Air,1090860.9481920863,1572.874304281539,450.4904159184367,Delivered,23.95437593237329,6599.225227908856,4104.014271615203,72.79675233642801,43.66647978535984,False,0.3135867292582069,0.9098228940043375,0.6117048116312722
SHIP_003419,SUP_01911,PORT_100,PORT_018,Pharmaceuticals,Sea,1541339.5012433073,27301.836247530184,261.35706849005595,Damaged,13.520492841587233,10747.542698224106,1194.831576410771,88.5348600894228,30.76173000889996,False,0.16451231145882433,0.6409149530728772,0.4027136322658508
SHIP_003420,SUP_00883,PORT_052,PORT_047,Electronics,Rail,19035.88569072103,1765.6803795812748,142.40581704980417,Delivered,9.098253812193668,3114.665979768519,4282.070892232792,78.19684993010503,9.03202996765816,False,0.10132943860694084,0.18811354302092867,0.14472149081393476
SHIP_003421,SUP_00207,PORT_115,PORT_079,Automotive,Road,3956117.597316107,39096.4386892238,457.08898977023614,Delivered,55.61335337258837,12844.1493695157,2505.0744750159097,88.50564551578893,38.15984531926865,False,0.7659153195786776,0.7950761719532098,0.7804957457659437
SHIP_003422,SUP_01385,PORT_141,PORT_161,Electronics,Rail,455848.02937466616,6160.318204496206,424.3415334396582,Delivered,46.74055952170184,36098.59918223986,3070.8414421988136,71.9898389114236,43.84445717694274,False,0.6391450111454821,0.9135315698587281,0.776338290502105
SHIP_003423,SUP_01460,PORT_129,PORT_022,Pharmaceuticals,Road,2863451.5822931365,45725.42224891583,106.8900014284056,Delivered,65.55624963849439,32647.39055823979,300.4351582325476,86.78708090381767,22.818064048089216,True,0.9079747483821806,0.47538560194469576,0.6916801751634382
SHIP_003424,SUP_00578,PORT_172,PORT_088,Electronics,Road,4232569.84206416,27275.335739221733,233.72395752121716,Delayed,13.67460643506264,36623.199703122766,1660.0383146182824,83.5531727870422,29.20827996862721,True,0.16671421405083298,0.6085443097899172,0.3876292619203751
SHIP_003425,SUP_01798,PORT_075,PORT_065,Electronics,Multimodal,4830765.991939204,32026.57328694825,376.8636667539184,In Transit,11.69434499133332,38992.22959671973,1001.835220397866,83.9980983471853,12.470201592677286,True,0.13842116924230874,0.25975783432980637,0.19908950178605755
SHIP_003426,SUP_01294,PORT_152,PORT_139,Electronics,Sea,1598663.7080079897,18599.524478502277,61.25387046829726,Delayed,69.73175404047603,34187.04703328521,3277.654936245767,68.37539943429981,13.948723673827716,True,0.967632392839962,0.29056713597075057,0.6290997644053563
SHIP_003427,SUP_01257,PORT_133,PORT_107,Textiles,Air,922206.1298916056,32563.626498979997,254.01204572547127,In Transit,47.89787495646355,10194.844684759684,3910.7832797867127,86.18519260897688,33.867883993124735,True,0.6556801901527777,0.7056406925550629,0.6806604413539203
SHIP_003428,SUP_00669,PORT_194,PORT_154,Electronics,Multimodal,4935733.765304982,12762.403944216112,181.4464726598251,Delivered,22.265297344065036,24971.240985939618,875.6410030879309,63.515019990716375,9.544639534380758,False,0.2894539682354374,0.1987952521185038,0.2441246101769706
SHIP_003429,SUP_00106,PORT_148,PORT_090,Pharmaceuticals,Multimodal,935372.573271256,40655.5313488524,272.9373175486863,Delivered,32.84501380220543,28130.27688792637,3081.3576817535177,84.51083822341076,11.86497789134138,False,0.44061198464761925,0.24714624075779976,0.3438791127027095
SHIP_003430,SUP_00666,PORT_192,PORT_198,Pharmaceuticals,Sea,755749.7459541541,16123.901788143943,251.5152719343263,Damaged,21.134449665058305,9383.687520590243,677.2116769005479,62.43499105161949,20.14137533805247,False,0.27329694808283655,0.41960901874868095,0.34645298341575875
SHIP_003431,SUP_01042,PORT_143,PORT_191,Electronics,Air,4624472.269426961,31879.877747729184,107.6707635507715,Delayed,2.5487542895900885,995.8747928602264,3243.51600375451,90.69768505383917,19.562507130589232,False,0.0077532676153692845,0.4075466184359236,0.20764994302564643
SHIP_003432,SUP_01519,PORT_068,PORT_038,Textiles,Multimodal,4681085.593512991,36100.29326415974,331.7886594739376,Delivered,52.11172911934149,17570.85060055015,698.4413890644804,81.29164890219042,41.50235563012007,False,0.7158857579703108,0.8647270819516991,0.790306419961005
SHIP_003433,SUP_00260,PORT_054,PORT_126,Automotive,Rail,2398579.38713606,15901.760475331776,42.699576302974336,In Transit,55.54773786560851,17219.64104054812,4164.366267386113,89.1462093944017,47.26852484930659,True,0.7649778360534624,0.9848819643518424,0.8749299002026524
SHIP_003434,SUP_01509,PORT_011,PORT_049,Electronics,Air,3203292.1030522543,31995.949156413648,145.7034255736106,Delivered,46.02118973943738,49253.94048168943,3404.1517317796083,91.0721968992934,44.96341113781333,False,0.6288669937917852,0.9368482254178843,0.7828576096048347
SHIP_003435,SUP_00313,PORT_151,PORT_105,Textiles,Sea,2092151.8789223053,18794.227329864432,139.51969046725014,Delivered,68.34625337119282,1169.8743060724676,3893.262656461227,61.20963636292682,1.7852927783321455,False,0.9478370104461873,0.0371067269408668,0.49247186869352705
SHIP_003436,SUP_00631,PORT_129,PORT_145,Food & Beverage,Rail,4636367.419963174,27178.938306097505,437.0322639177468,Delivered,2.2289234550712207,38267.35826776285,1364.436100053477,80.51856992858775,3.622806674064425,False,0.0031836749684768864,0.07539666566061347,0.03929017031454518
SHIP_003437,SUP_01845,PORT_170,PORT_057,Pharmaceuticals,Rail,4177388.303151079,39302.232794795695,496.3694003691175,Delivered,61.44618469888594,26153.51242566948,3985.64781668891,97.86213946662684,13.91786078522069,True,0.8492520722070133,0.2899240180513584,0.5695880451291858
SHIP_003438,SUP_01126,PORT_047,PORT_014,Food & Beverage,Multimodal,2572674.649783235,36507.71999055508,101.97098027737351,In Transit,24.54410082026084,22669.97969232819,4196.2374182954,80.08768419112238,10.880191525833562,True,0.32201244129261497,0.226625356711745,0.27431889900218
SHIP_003439,SUP_00537,PORT_115,PORT_083,Pharmaceuticals,Sea,2233467.531569327,11892.523674484324,292.7475883055278,Delayed,42.92789677446703,23785.056105436197,314.88948413200205,91.9091630979566,38.38974266937265,False,0.5846714777194328,0.7998667509348215,0.6922691143271271
SHIP_003440,SUP_01967,PORT_196,PORT_008,Automotive,Sea,3436486.5424041124,35249.29383599208,420.415448695626,Delivered,47.37053697462692,46246.41831680129,2041.5843768225488,91.30545810362096,6.967086940967885,False,0.6481458329109164,0.14508445783394047,0.3966151453724285
SHIP_003441,SUP_01204,PORT_038,PORT_184,Textiles,Multimodal,3324736.3882406936,40558.16023793943,109.79811220601212,Delivered,2.1645527456960307,25234.41852317816,4327.18120519997,72.33660587923484,29.782985476859352,False,0.0022639765263969894,0.6205199681744434,0.3113919723504202
SHIP_003442,SUP_01534,PORT_130,PORT_023,Automotive,Air,411329.2062380389,7255.390853945148,467.4033984826119,Delivered,70.0146275510289,16440.10387211937,1940.1707900404467,84.36582539364477,26.64613342931761,True,0.9716739566115337,0.5551545453864871,0.7634142509990104
SHIP_003443,SUP_01501,PORT_045,PORT_044,Food & Beverage,Road,1398292.3015312897,2201.0693000612505,259.61740097153825,Delayed,36.36322922315065,16947.227767992255,4606.533813896737,64.91733089990053,25.361762838266078,False,0.49087859306240705,0.5283909539170416,0.5096347734897243
SHIP_003444,SUP_00674,PORT_155,PORT_066,Textiles,Multimodal,2195609.0073810616,22375.36575424524,493.81430651626846,Damaged,59.00771028123088,2515.576153854283,543.6605217566055,61.41299872864886,6.829134499961622,True,0.8144122957817216,0.14220981806950797,0.47831105692561476
SHIP_003445,SUP_01424,PORT_061,PORT_003,Food & Beverage,Rail,2806256.4504236397,12427.253911714986,396.89005443734806,In Transit,64.46331744462196,7603.116709001063,2960.882138811288,80.17376953673103,0.2831900626054775,True,0.8923594468613486,0.005806054293154211,0.4490827505772514
SHIP_003446,SUP_00350,PORT_082,PORT_181,Electronics,Road,961454.3510987008,5031.264416753457,268.1277465893596,In Transit,60.03292077414272,24811.145108952955,1461.393681205632,77.52858910612863,40.07743520675346,False,0.8290600214676278,0.8350347265262833,0.8320473739969556
SHIP_003447,SUP_00215,PORT_011,PORT_141,Food & Beverage,Air,1603022.752874424,44160.08342707103,190.0471848766732,Delayed,12.647548326406136,48884.470031553225,1894.8209703255743,99.36500582079758,31.215959765666764,False,0.15204009049952444,0.6503801492772059,0.4012101198883652
SHIP_003448,SUP_01407,PORT_197,PORT_069,Automotive,Air,2523849.3847878203,1790.840760480926,398.5445947342708,Delivered,57.79379058745099,15911.792902578767,2819.894692520153,69.5701905155284,16.011516361752008,False,0.7970683817249072,0.33355141260430826,0.5653098971646078
SHIP_003449,SUP_01148,PORT_157,PORT_082,Automotive,Air,4504908.425271864,16742.554368609923,304.4571714176281,In Transit,50.15963412384322,34816.92693752987,464.462814520227,83.3418957359199,31.273415861976872,False,0.687995142136214,0.6515774139138976,0.6697862780250559
