supplier_id,supplier_name,region,country,supplier_type,risk_level,financial_health_score,delivery_performance,quality_rating,contract_value_usd,sustainability_score,lead_time_days,capacity_utilization,years_in_partnership,compliance_violations,political_risk_index
SUP_00714,Innovative Manufacturing,Asia-Pacific,Brazil,Service Provider,Low,54.747877628655644,91.03246686030144,3.0383458214997967,19282809.83012856,34.935918790173815,64.72911708573135,73.09029494798656,21,2,1.0643371869970153
SUP_00715,Alpha Manufacturing,Asia-Pacific,UK,Raw Material,Medium,57.36176646402363,79.24037554023133,4.544995692192628,41831835.92371526,35.872058339657315,174.15762364623748,86.32789632853466,23,3,4.889028386540007
SUP_00716,Innovative Systems,Latin America,Sweden,Manufacturer,Low,46.888817710291434,88.9254847727794,3.3418897871351714,47500252.71614359,57.79682630831581,108.977887628939,64.96640746191244,1,2,4.426778745441416
SUP_00717,Elite Supply Co,North America,Mexico,Component,Low,76.0530484515362,96.69683967490943,3.0878092272612747,40291564.41748217,59.329067587226454,145.2022295277025,80.28190636190712,18,0,2.1604022447357973
SUP_00718,Advanced Technologies,Europe,UK,Raw Material,Low,42.18884200346089,82.68434801828252,4.307397385810159,18908393.87862808,21.474736776059355,51.3034310845276,60.74921168241679,15,1,3.002698358518022
SUP_00719,Innovative Industries,North America,UK,Distributor,Low,72.87252845379024,91.08609542506463,4.547872257647344,39444887.140109636,31.836379101917657,41.759261031378415,75.66407523686222,14,1,9.671183544949823
SUP_00720,Strategic Partners,North America,Thailand,Distributor,High,87.83327366683986,79.509686131162,4.627658263185687,17604511.589860637,50.25238548485934,142.18546254814598,62.993712858856206,9,2,2.88648486009936
SUP_00721,Superior Supply Co,Africa,South Africa,Raw Material,Low,88.99576815592985,89.9950895692494,3.9870183653212,8396649.383893413,74.69845548084312,125.02767966550202,79.0058872062753,12,2,2.1342613396841106
SUP_00722,Strategic Solutions,North America,Germany,Manufacturer,High,64.69707682034789,83.07480844362024,3.4107363693799706,1717990.583049577,38.27347654655487,124.17113761205864,76.86726587411577,5,3,5.362091710683334
SUP_00723,Elite Enterprises,Middle East,Singapore,Distributor,Critical,65.26170285171906,80.06899820611083,4.4744553544996535,19316549.80241295,53.841155699341016,101.71105182010893,77.77540106552223,23,4,6.709580340702979
SUP_00724,Alpha Solutions,Africa,Canada,Service Provider,Medium,44.23330506544095,82.51636921688724,4.399426154308674,45182787.21967923,64.58760517731734,103.62620998589604,61.813252081919764,2,2,7.250931110695649
SUP_00725,Global Group,Africa,Australia,Raw Material,Low,76.89207639936697,79.29218564418719,3.4925414682063467,11987380.058396041,91.08739956986336,133.7470634285944,74.4646536512733,23,0,7.542471844969162
SUP_00726,Strategic Group,Asia-Pacific,China,Raw Material,Medium,85.1692681205065,96.6459865881092,4.806815511725586,10365332.588242711,46.08564018616987,52.25043419620918,90.25935396399666,23,0,0.36832491514753096
SUP_00727,Premier Systems,North America,UAE,Distributor,High,53.45602800325922,84.5324852716111,3.208742916165658,48492548.222789966,30.68466126907868,66.73448152496726,74.75657493414481,7,3,3.9376040037956326
SUP_00728,Strategic Technologies,Asia-Pacific,China,Manufacturer,Medium,63.17154848983506,80.88670331938482,4.965376479182652,1298955.4368870764,59.14177807180866,157.53643484100962,88.60687810438323,21,2,7.739580797830902
SUP_00729,Advanced Solutions,Latin America,France,Service Provider,Low,86.13616352208987,85.7617881843824,4.720495621954929,39299818.412168026,79.73772813472496,59.05141017712761,74.77914894534933,9,1,9.048521018001294
SUP_00730,Superior Enterprises,Europe,UK,Manufacturer,Medium,88.24162572142583,82.6928680033559,4.37579729095815,16102429.289256474,28.788780564218676,100.60417499137733,76.92957765960746,18,5,6.022001233327833
SUP_00731,Premier Corp,Africa,Saudi Arabia,Component,High,53.37489891453242,92.86606209151982,4.877499776559666,1922523.4456394836,53.97467933575683,127.96190620116971,82.55568451317065,4,1,0.5230685350968567
SUP_00732,Innovative Supply Co,Latin America,China,Component,High,70.28138489977503,98.30927788525187,4.444622336647416,45894236.8834687,21.422811300998674,179.9868446958059,98.0272774722833,2,3,3.966458058551312
SUP_00733,Elite Supply Co,Latin America,USA,Distributor,Low,50.58712328497049,85.51280776074353,3.3809139940600916,7025134.393968701,22.68473453178009,81.17598301168309,64.35441786586621,24,4,0.7422711586845465
SUP_00734,Prime Technologies,Middle East,South Korea,Distributor,Medium,45.60333202767561,95.66480159933377,3.8843122762256233,27611375.222098485,58.63626905733325,79.91625340936515,61.31655074644695,1,4,7.485378626845845
SUP_00735,Advanced Enterprises,Europe,Brazil,Distributor,Low,90.11162757655767,88.58071376543087,3.1430060486632705,13739007.661105912,43.85578385207435,152.45296640089182,84.31828735240181,12,6,0.6350546928166523
SUP_00736,Global Enterprises,Latin America,Norway,Component,Low,85.127912732766,78.7736559622616,3.7793148445762306,3306380.469125317,87.60858392043298,145.96304447047606,97.96388355713705,13,1,1.8573106673517725
SUP_00737,Global Manufacturing,Latin America,France,Manufacturer,High,81.80191959917457,91.5749458099522,4.4832060394744175,2543628.1588857854,68.17234449011634,132.93827930354598,99.5889253021886,14,4,4.169584239647742
SUP_00738,Advanced Technologies,Europe,Canada,Manufacturer,Low,42.68214753472272,87.32242793101969,3.7728867018616348,5822057.1068751225,56.314636939439225,86.06518654658005,79.36656989568007,5,4,4.62648367114872
SUP_00739,Alpha Enterprises,Europe,France,Distributor,Low,86.40508359906417,90.61455655805048,3.660588350936268,3614782.3437745334,52.63482968434371,61.689346028125264,78.72326484340394,3,1,4.064817003150123
SUP_00740,Alpha Enterprises,Latin America,South Korea,Service Provider,Low,64.09242417479611,96.35249790171996,4.190711445020623,38039877.87022015,59.77963841516506,111.52783445234851,85.79855082980785,4,1,4.63396646606
SUP_00741,Innovative Systems,Europe,Poland,Manufacturer,High,58.83173178127228,85.5704296957451,4.74440905799779,24304031.80405729,23.235106497012907,158.33907629803716,82.2253902881988,17,3,7.132391520201998
SUP_00742,Advanced Enterprises,Latin America,Canada,Component,High,70.05619985639571,96.62826295721653,3.0951663850922246,17177459.962881535,91.4234685136528,159.66105518650264,85.36352230456473,19,7,3.692688229555415
SUP_00743,Global Technologies,Latin America,Vietnam,Raw Material,Medium,45.02442834979557,93.01605634275973,3.770940869399471,20947527.06109376,99.86425245871666,23.987210387326726,94.95997702151577,11,7,5.477504591506191
SUP_00744,Premier Partners,Middle East,Netherlands,Raw Material,High,81.61556021438193,86.72651822107163,3.3164814836305254,46450889.44185253,34.51896998869589,79.96129966730136,89.85224677950437,8,1,3.033692575287322
SUP_00745,Superior Technologies,North America,Poland,Raw Material,Low,72.03392922885627,89.47733125579113,4.390708501463739,45542053.04627045,29.63063718196958,86.32634233478116,79.87509566747183,12,2,3.5362749509048266
SUP_00746,Advanced Enterprises,Latin America,Sweden,Service Provider,Medium,50.26245532802422,82.81394718045627,3.2114491208622695,35798040.182122715,31.486197075887617,176.08268931665683,78.47457836000679,18,3,6.137989590420808
SUP_00747,Advanced Group,Asia-Pacific,Japan,Distributor,Medium,50.352770987297504,98.60633519373059,4.329615517160489,44239884.75221331,72.88216465874937,123.64965266745229,85.58406994052464,18,2,4.9049465163702
SUP_00748,Innovative Partners,Africa,Argentina,Component,Low,50.13367583649708,91.0164279132095,3.572361741595815,16016418.978001857,72.91526707606198,76.26812302086235,78.2282513768119,9,4,7.230362948592811
SUP_00749,Innovative Supply Co,North America,Saudi Arabia,Service Provider,Medium,43.13513131535637,76.05232445991912,3.3978336274744496,19086410.83411373,87.83393298227287,9.560130047478776,78.3111740506256,5,3,5.605385880517497
SUP_00750,Advanced Enterprises,North America,UAE,Component,High,72.32891471544266,82.83892573795221,4.872705115649971,30704923.48361869,80.14611107410026,103.94240301735928,60.652236071460194,21,0,8.035740853838728
SUP_00751,Strategic Technologies,North America,India,Component,Low,86.21914976736795,89.95954641021738,3.0370491534919117,31200116.067498345,55.97517386954718,21.813295736712323,66.96256549629234,17,1,4.434082129947166
SUP_00752,Elite Technologies,Middle East,Mexico,Distributor,Low,40.962401769306375,76.35199866718176,3.875554543779138,24110906.90871643,69.02842892522551,151.02874253585853,79.54054559983012,13,1,4.9103361986680145
SUP_00753,Premier Industries,Latin America,Norway,Raw Material,Low,42.69525547342005,75.57322059165942,3.0432539849235876,20062859.529475767,75.06277362944063,136.69076559981337,92.90613836201476,6,4,6.699713489009396
SUP_00754,Prime Industries,Middle East,South Korea,Distributor,Low,71.50236521778201,85.80058174866727,3.967186096208658,49309706.564854324,61.018917622818016,85.58910298393128,71.14908026908496,24,5,2.2124394441204887
SUP_00755,Prime Supply Co,Latin America,South Africa,Service Provider,High,85.07226269623288,82.98456431262409,4.002094755588836,41065125.12458033,58.05207875613093,80.11188641979746,80.90573732524597,22,2,3.8592953693126084
SUP_00756,Elite Technologies,Middle East,Spain,Service Provider,Medium,57.970638981274845,85.51916659279598,3.6433249427894943,21777260.884507857,71.60779565141226,162.03431897453453,73.79848339036928,14,2,6.248412440117078
SUP_00757,Dynamic Corp,Middle East,UK,Service Provider,Medium,59.22879193442472,81.30463943712013,3.2643235550500473,36378259.23811644,64.5979639180523,55.48021132317247,64.19215958158357,15,6,0.2887626926573639
SUP_00758,Elite Industries,Africa,South Africa,Distributor,High,72.79905736232269,78.95322592663155,3.752775075468951,13514606.577960351,71.51538442687283,48.57849336868489,98.33193932285202,23,2,4.369714336339417
SUP_00759,Premier Systems,Asia-Pacific,Mexico,Component,Low,55.08170890182809,91.5394405675281,4.344525879865132,5053457.8455546275,69.02838191706911,169.35955074450837,94.18695481001207,14,3,5.988499363061168
SUP_00760,Elite Corp,Middle East,South Africa,Component,Medium,41.46346013427263,87.3497067904272,4.564791617288918,17653929.726359393,77.53572484109237,146.61802143185946,63.139696978676255,4,2,9.673755319781979
SUP_00761,Alpha Corp,Africa,UK,Manufacturer,Medium,80.43756849558778,79.80370106998481,4.061501204776285,20178491.36616354,71.42428070263009,148.60947878675907,88.79149049873138,18,5,8.770165616176712
SUP_00762,Advanced Corp,Europe,Australia,Service Provider,Medium,74.41074521177993,82.67014623023996,4.179668788879511,876029.3718055065,61.57939891498138,39.15891749828697,73.9031961743,1,0,2.807419529426581
SUP_00763,Superior Manufacturing,Asia-Pacific,UAE,Component,Critical,71.94157994806125,89.20338978391982,3.4012327422493054,40748860.481713004,74.54374490275092,30.07679850041352,99.7939922824717,12,0,5.0721010402892475
SUP_00764,Alpha Partners,Middle East,UAE,Manufacturer,High,80.79262709455027,76.73350435853946,3.5746606664552987,17991710.449339617,55.958557214834244,9.555171217998607,72.09594079315912,22,0,0.564143726600913
SUP_00765,Superior Partners,North America,Singapore,Component,Medium,77.13769606591205,78.5388722223883,3.3237912201047166,29041887.380718347,39.33369807780808,46.482264060769005,69.54953781450399,9,1,2.4075441481780713
SUP_00766,Alpha Technologies,Europe,Mexico,Service Provider,High,51.323509349807665,76.75789449857736,3.4985907000092227,3744461.2041842504,20.113457610713237,140.48333605000684,82.71562193221621,10,3,7.748558680680901
SUP_00767,Dynamic Corp,Europe,India,Raw Material,Low,59.386457581884315,94.49561598513885,3.4497735604510638,8791091.596091669,64.79713177166745,47.00672328372621,93.40504653372817,21,1,1.2331401227534455
SUP_00768,Superior Industries,Africa,Spain,Service Provider,Low,46.93605779232438,93.05782159708822,4.038897572782475,44490201.58011162,67.25241812869129,132.59307462910334,67.70075487279192,18,3,2.576905248339566
SUP_00769,Superior Manufacturing,Europe,Italy,Distributor,Low,47.14213573798346,93.07951036510217,4.125377511581458,30453942.0177459,97.76391718205714,49.083946439298764,88.37611078877325,17,1,9.440425017358079
SUP_00770,Strategic Systems,Asia-Pacific,Sweden,Component,Medium,77.19076604960966,92.19180824342467,4.8898948416430095,47516688.30601575,48.91826672754205,74.17618714136755,62.45626332564487,19,3,8.23855800492458
SUP_00771,Alpha Solutions,Middle East,South Korea,Component,Medium,87.2230058840374,91.06525016807686,3.391141294203046,49937564.21784628,51.53065942626494,177.05340073449648,96.7573897244199,4,1,7.818277126489121
SUP_00772,Dynamic Supply Co,Middle East,South Korea,Distributor,Medium,92.95029211236265,86.4478059690762,4.283351420322992,18624412.760888062,36.14396650737522,47.84205297472373,63.24299664589195,16,4,8.645574903021569
SUP_00773,Advanced Systems,North America,India,Distributor,High,74.55909146521944,90.41467592417075,4.634518537975046,14975213.050959567,25.642743618985754,70.86485977719684,96.5692550537665,7,1,7.496056865823539
SUP_00774,Superior Manufacturing,Africa,Japan,Raw Material,Medium,50.125572784852636,75.92067731491139,4.120482927566105,42924884.95519688,81.82435942893925,57.69025658141239,79.6322899781081,9,6,1.2058621611823495
SUP_00775,Global Solutions,North America,Italy,Component,Medium,45.81076899969119,89.91514614376283,3.5100073050021514,49930640.780520834,39.974485147146,24.1843726077504,77.9236445118368,8,6,5.165613264852313
SUP_00776,Dynamic Systems,Europe,Vietnam,Component,Low,84.70680343452167,93.66906493288505,3.5251004600400004,31500579.649911243,68.71238888240303,90.73147487289437,98.93228318001506,7,3,4.44243920802322
SUP_00777,Advanced Industries,North America,Poland,Raw Material,Low,71.83160619979996,87.00860064922537,3.078506106142,39767279.08945054,75.02184284363852,71.2708660832754,99.61536710792876,10,1,3.111515782703801
SUP_00778,Alpha Partners,Asia-Pacific,South Africa,Manufacturer,Medium,74.0056761557546,83.58031988225369,3.6108884530969636,39098205.64782296,57.69893498333182,126.60524001627401,86.00712503844048,8,1,8.340404097196055
SUP_00779,Prime Enterprises,Middle East,Argentina,Raw Material,Medium,82.980414881509,81.6582416352235,4.489207358006761,17799218.42556637,90.10816904217533,148.0790457165206,65.08477167428194,24,2,4.641392023742337
SUP_00780,Superior Partners,Europe,UAE,Service Provider,High,78.68024752528484,90.42724920388997,3.0950355144142208,28734805.493841507,55.503587278378305,100.24370003673674,80.2468034262081,17,2,0.6029760135754969
SUP_00781,Prime Solutions,North America,Vietnam,Component,Low,85.89520390708532,91.62722876711781,3.4385905650096613,41661194.21614747,42.79268984334121,10.634373865283951,81.1665240382265,12,0,2.7496558372026825
SUP_00782,Superior Partners,Africa,Netherlands,Distributor,Low,43.09176480029332,95.90322239670103,4.412464997063564,34421288.11923972,91.68124183692979,113.31141234107628,80.5778571254124,14,2,2.2862105802944512
SUP_00783,Elite Technologies,Asia-Pacific,USA,Service Provider,Medium,81.11363502105777,83.21601797906378,4.5653031256457535,1107132.5084028111,88.92514273999652,14.69337775366436,82.77967354080039,12,1,8.874788848112836
SUP_00784,Alpha Manufacturing,Asia-Pacific,Germany,Component,Low,86.79690165271525,93.47453537725406,3.910636820123857,16868448.161431797,33.12319576611304,112.86235662982936,60.748988551775625,2,5,6.474381006389999
SUP_00785,Prime Corp,North America,Sweden,Raw Material,Low,55.737427335207286,88.47253978054411,4.3961486769572975,7266561.0449005375,22.076881468313676,124.88024112210799,88.44909125882009,12,1,5.603762658820751
SUP_00786,Global Manufacturing,Middle East,India,Service Provider,High,75.2246000696289,96.1880757762739,3.7759043373097843,11686961.993298052,27.198844507969653,39.609334833065724,88.49577207811953,14,1,5.06649241678705
